segment,uri,start,end,speaker,verification,identification,id
id10970\pN_fVLh1uGU\00003.wav,Rhys_Ifans/pN_fVLh1uGU,50.6,60.0,Rhys_Ifans,dev,tst,id10970
id10970\pN_fVLh1uGU\00004.wav,Rhys_Ifans/pN_fVLh1uGU,61.0,69.3,Rhys_Ifans,dev,tst,id10970
id10970\rEhBM_VI-Ms\00008.wav,Rhys_Ifans/rEhBM_VI-Ms,95.7,102.2,Rhys_Ifans,dev,trn,id10970
id10970\rEhBM_VI-Ms\00009.wav,Rhys_Ifans/rEhBM_VI-Ms,102.6,111.4,Rhys_Ifans,dev,trn,id10970
id10970\rEhBM_VI-Ms\00010.wav,Rhys_Ifans/rEhBM_VI-Ms,111.8,119.2,Rhys_Ifans,dev,trn,id10970
id10970\rEhBM_VI-Ms\00011.wav,Rhys_Ifans/rEhBM_VI-Ms,169.0,176.3,Rhys_Ifans,dev,trn,id10970
id10970\rEhBM_VI-Ms\00012.wav,Rhys_Ifans/rEhBM_VI-Ms,178.6,186.2,Rhys_Ifans,dev,trn,id10970
id10970\x1qEqwm3cQw\00002.wav,Rhys_Ifans/x1qEqwm3cQw,149.0,155.7,Rhys_Ifans,dev,trn,id10970
id10970\x1qEqwm3cQw\00003.wav,Rhys_Ifans/x1qEqwm3cQw,172.2,178.8,Rhys_Ifans,dev,trn,id10970
id10971\6Kj8nj9BKW8\00002.wav,Richard_Ayoade/6Kj8nj9BKW8,81.2,90.8,Richard_Ayoade,dev,trn,id10971
id10971\E9WljlvMa4Q\00001.wav,Richard_Ayoade/E9WljlvMa4Q,1099.2,1106.4,Richard_Ayoade,dev,trn,id10971
id10971\EgaDxdZZNU4\00001.wav,Richard_Ayoade/EgaDxdZZNU4,203.4,213.2,Richard_Ayoade,dev,trn,id10971
id10971\GTgk3UWQEAo\00001.wav,Richard_Ayoade/GTgk3UWQEAo,150.9,160.4,Richard_Ayoade,dev,trn,id10971
id10971\GTgk3UWQEAo\00002.wav,Richard_Ayoade/GTgk3UWQEAo,160.8,167.6,Richard_Ayoade,dev,trn,id10971
id10971\KyInN7uHR7U\00001.wav,Richard_Ayoade/KyInN7uHR7U,16.8,24.9,Richard_Ayoade,dev,trn,id10971
id10971\KyInN7uHR7U\00003.wav,Richard_Ayoade/KyInN7uHR7U,34.0,41.0,Richard_Ayoade,dev,trn,id10971
id10971\KyInN7uHR7U\00004.wav,Richard_Ayoade/KyInN7uHR7U,44.5,51.2,Richard_Ayoade,dev,trn,id10971
id10971\KyInN7uHR7U\00006.wav,Richard_Ayoade/KyInN7uHR7U,75.8,84.1,Richard_Ayoade,dev,trn,id10971
id10971\KyInN7uHR7U\00008.wav,Richard_Ayoade/KyInN7uHR7U,112.5,120.7,Richard_Ayoade,dev,trn,id10971
id10971\KyInN7uHR7U\00013.wav,Richard_Ayoade/KyInN7uHR7U,200.8,206.8,Richard_Ayoade,dev,trn,id10971
id10971\PD9bVahTGek\00002.wav,Richard_Ayoade/PD9bVahTGek,383.4,389.5,Richard_Ayoade,dev,trn,id10971
id10971\Sr7nuGnanuo\00001.wav,Richard_Ayoade/Sr7nuGnanuo,14.8,21.1,Richard_Ayoade,dev,trn,id10971
id10971\_P2lfeCH9hE\00001.wav,Richard_Ayoade/_P2lfeCH9hE,3.2,11.7,Richard_Ayoade,dev,dev,id10971
id10971\_P2lfeCH9hE\00002.wav,Richard_Ayoade/_P2lfeCH9hE,24.0,30.8,Richard_Ayoade,dev,dev,id10971
id10971\_P2lfeCH9hE\00005.wav,Richard_Ayoade/_P2lfeCH9hE,90.9,99.4,Richard_Ayoade,dev,dev,id10971
id10971\dcNnhSz320w\00002.wav,Richard_Ayoade/dcNnhSz320w,99.6,106.0,Richard_Ayoade,dev,trn,id10971
id10971\dcNnhSz320w\00003.wav,Richard_Ayoade/dcNnhSz320w,110.0,119.6,Richard_Ayoade,dev,trn,id10971
id10971\dcNnhSz320w\00004.wav,Richard_Ayoade/dcNnhSz320w,120.0,126.2,Richard_Ayoade,dev,trn,id10971
id10971\dcNnhSz320w\00005.wav,Richard_Ayoade/dcNnhSz320w,126.3,136.1,Richard_Ayoade,dev,trn,id10971
id10971\dcNnhSz320w\00009.wav,Richard_Ayoade/dcNnhSz320w,185.4,191.5,Richard_Ayoade,dev,trn,id10971
id10971\dcNnhSz320w\00013.wav,Richard_Ayoade/dcNnhSz320w,349.1,355.2,Richard_Ayoade,dev,trn,id10971
id10971\dcNnhSz320w\00018.wav,Richard_Ayoade/dcNnhSz320w,468.8,476.4,Richard_Ayoade,dev,trn,id10971
id10971\dcNnhSz320w\00021.wav,Richard_Ayoade/dcNnhSz320w,539.9,548.8,Richard_Ayoade,dev,trn,id10971
id10971\jjC3ycS_2js\00004.wav,Richard_Ayoade/jjC3ycS_2js,116.6,125.6,Richard_Ayoade,dev,trn,id10971
id10971\jjC3ycS_2js\00005.wav,Richard_Ayoade/jjC3ycS_2js,106.2,115.5,Richard_Ayoade,dev,trn,id10971
id10971\rn3JqeYsjuw\00001.wav,Richard_Ayoade/rn3JqeYsjuw,34.4,44.2,Richard_Ayoade,dev,trn,id10971
id10971\rn3JqeYsjuw\00002.wav,Richard_Ayoade/rn3JqeYsjuw,95.3,102.6,Richard_Ayoade,dev,trn,id10971
id10971\rn3JqeYsjuw\00005.wav,Richard_Ayoade/rn3JqeYsjuw,198.0,205.9,Richard_Ayoade,dev,trn,id10971
id10971\rn3JqeYsjuw\00006.wav,Richard_Ayoade/rn3JqeYsjuw,267.0,275.1,Richard_Ayoade,dev,trn,id10971
id10971\rn3JqeYsjuw\00009.wav,Richard_Ayoade/rn3JqeYsjuw,425.1,431.2,Richard_Ayoade,dev,trn,id10971
id10971\rn3JqeYsjuw\00014.wav,Richard_Ayoade/rn3JqeYsjuw,545.4,552.7,Richard_Ayoade,dev,trn,id10971
id10971\tKcLLEyKP1I\00002.wav,Richard_Ayoade/tKcLLEyKP1I,13.9,20.6,Richard_Ayoade,dev,trn,id10971
id10971\tKcLLEyKP1I\00003.wav,Richard_Ayoade/tKcLLEyKP1I,45.3,53.4,Richard_Ayoade,dev,trn,id10971
id10971\tKcLLEyKP1I\00004.wav,Richard_Ayoade/tKcLLEyKP1I,57.2,64.7,Richard_Ayoade,dev,trn,id10971
id10971\ulWgb-KmVeg\00001.wav,Richard_Ayoade/ulWgb-KmVeg,16.8,26.0,Richard_Ayoade,dev,trn,id10971
id10971\ulWgb-KmVeg\00008.wav,Richard_Ayoade/ulWgb-KmVeg,346.3,352.3,Richard_Ayoade,dev,trn,id10971
id10971\ulWgb-KmVeg\00009.wav,Richard_Ayoade/ulWgb-KmVeg,359.0,367.7,Richard_Ayoade,dev,trn,id10971
id10971\ulWgb-KmVeg\00010.wav,Richard_Ayoade/ulWgb-KmVeg,371.3,378.9,Richard_Ayoade,dev,trn,id10971
id10971\ulWgb-KmVeg\00013.wav,Richard_Ayoade/ulWgb-KmVeg,441.4,448.6,Richard_Ayoade,dev,trn,id10971
id10983\J5dDTk0vkNM\00001.wav,Rob_Brydon/J5dDTk0vkNM,52.4,60.5,Rob_Brydon,dev,dev,id10983
id10983\J5dDTk0vkNM\00003.wav,Rob_Brydon/J5dDTk0vkNM,139.7,146.5,Rob_Brydon,dev,dev,id10983
id10983\J5dDTk0vkNM\00004.wav,Rob_Brydon/J5dDTk0vkNM,231.4,239.7,Rob_Brydon,dev,dev,id10983
id10983\K3VF9KATPqc\00001.wav,Rob_Brydon/K3VF9KATPqc,42.3,48.6,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00002.wav,Rob_Brydon/K3VF9KATPqc,50.0,56.8,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00004.wav,Rob_Brydon/K3VF9KATPqc,100.5,107.2,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00008.wav,Rob_Brydon/K3VF9KATPqc,205.6,213.6,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00012.wav,Rob_Brydon/K3VF9KATPqc,277.7,283.7,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00018.wav,Rob_Brydon/K3VF9KATPqc,360.9,367.8,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00019.wav,Rob_Brydon/K3VF9KATPqc,376.5,386.0,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00020.wav,Rob_Brydon/K3VF9KATPqc,388.6,395.4,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00021.wav,Rob_Brydon/K3VF9KATPqc,419.5,426.6,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00022.wav,Rob_Brydon/K3VF9KATPqc,427.8,434.0,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00023.wav,Rob_Brydon/K3VF9KATPqc,470.8,479.7,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00024.wav,Rob_Brydon/K3VF9KATPqc,516.8,523.3,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00025.wav,Rob_Brydon/K3VF9KATPqc,577.4,586.6,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00026.wav,Rob_Brydon/K3VF9KATPqc,714.5,724.2,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00028.wav,Rob_Brydon/K3VF9KATPqc,760.5,768.2,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00029.wav,Rob_Brydon/K3VF9KATPqc,770.2,777.0,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00033.wav,Rob_Brydon/K3VF9KATPqc,824.7,834.1,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00037.wav,Rob_Brydon/K3VF9KATPqc,908.5,916.1,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00041.wav,Rob_Brydon/K3VF9KATPqc,1007.8,1016.8,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00043.wav,Rob_Brydon/K3VF9KATPqc,1052.8,1059.0,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00048.wav,Rob_Brydon/K3VF9KATPqc,1340.6,1346.8,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00049.wav,Rob_Brydon/K3VF9KATPqc,1350.5,1357.0,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00051.wav,Rob_Brydon/K3VF9KATPqc,1366.0,1376.0,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00055.wav,Rob_Brydon/K3VF9KATPqc,1401.8,1410.6,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00058.wav,Rob_Brydon/K3VF9KATPqc,1448.4,1458.3,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00060.wav,Rob_Brydon/K3VF9KATPqc,1478.2,1485.4,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00061.wav,Rob_Brydon/K3VF9KATPqc,1510.1,1518.9,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00065.wav,Rob_Brydon/K3VF9KATPqc,1625.8,1632.8,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00071.wav,Rob_Brydon/K3VF9KATPqc,1817.7,1824.5,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00072.wav,Rob_Brydon/K3VF9KATPqc,1838.0,1845.3,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00073.wav,Rob_Brydon/K3VF9KATPqc,1847.2,1855.6,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00075.wav,Rob_Brydon/K3VF9KATPqc,1882.0,1888.2,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00077.wav,Rob_Brydon/K3VF9KATPqc,1904.6,1912.4,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00079.wav,Rob_Brydon/K3VF9KATPqc,1925.5,1935.0,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00081.wav,Rob_Brydon/K3VF9KATPqc,1958.1,1965.8,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00084.wav,Rob_Brydon/K3VF9KATPqc,2011.0,2020.6,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00086.wav,Rob_Brydon/K3VF9KATPqc,2094.4,2102.8,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00087.wav,Rob_Brydon/K3VF9KATPqc,2212.6,2222.5,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00091.wav,Rob_Brydon/K3VF9KATPqc,2275.7,2285.3,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00093.wav,Rob_Brydon/K3VF9KATPqc,2304.8,2313.6,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00094.wav,Rob_Brydon/K3VF9KATPqc,2314.4,2322.5,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00098.wav,Rob_Brydon/K3VF9KATPqc,2351.5,2358.8,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00101.wav,Rob_Brydon/K3VF9KATPqc,2374.0,2382.0,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00103.wav,Rob_Brydon/K3VF9KATPqc,2392.0,2399.5,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00104.wav,Rob_Brydon/K3VF9KATPqc,2576.4,2584.6,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00106.wav,Rob_Brydon/K3VF9KATPqc,2602.1,2609.6,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00107.wav,Rob_Brydon/K3VF9KATPqc,2614.5,2622.6,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00116.wav,Rob_Brydon/K3VF9KATPqc,2911.9,2921.6,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00118.wav,Rob_Brydon/K3VF9KATPqc,2961.2,2968.5,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00120.wav,Rob_Brydon/K3VF9KATPqc,2977.4,2986.6,Rob_Brydon,dev,trn,id10983
id10983\K3VF9KATPqc\00126.wav,Rob_Brydon/K3VF9KATPqc,3073.3,3079.5,Rob_Brydon,dev,trn,id10983
id10983\KXR2LQPnNM4\00001.wav,Rob_Brydon/KXR2LQPnNM4,84.7,94.0,Rob_Brydon,dev,trn,id10983
id10983\Ka0xJ8_gOak\00002.wav,Rob_Brydon/Ka0xJ8_gOak,59.8,69.6,Rob_Brydon,dev,trn,id10983
id10983\Ka0xJ8_gOak\00007.wav,Rob_Brydon/Ka0xJ8_gOak,169.7,179.2,Rob_Brydon,dev,trn,id10983
id10983\NK4rK6LnsAI\00004.wav,Rob_Brydon/NK4rK6LnsAI,64.9,73.2,Rob_Brydon,dev,trn,id10983
id10983\NK4rK6LnsAI\00005.wav,Rob_Brydon/NK4rK6LnsAI,73.2,79.6,Rob_Brydon,dev,trn,id10983
id10983\NK4rK6LnsAI\00007.wav,Rob_Brydon/NK4rK6LnsAI,100.5,106.6,Rob_Brydon,dev,trn,id10983
id10983\NK4rK6LnsAI\00008.wav,Rob_Brydon/NK4rK6LnsAI,111.8,119.3,Rob_Brydon,dev,trn,id10983
id10983\NK4rK6LnsAI\00010.wav,Rob_Brydon/NK4rK6LnsAI,128.8,136.9,Rob_Brydon,dev,trn,id10983
id10983\NK4rK6LnsAI\00011.wav,Rob_Brydon/NK4rK6LnsAI,146.9,154.2,Rob_Brydon,dev,trn,id10983
id10983\NK4rK6LnsAI\00013.wav,Rob_Brydon/NK4rK6LnsAI,167.5,173.6,Rob_Brydon,dev,trn,id10983
id10983\OMJWiozivQ8\00001.wav,Rob_Brydon/OMJWiozivQ8,29.2,36.3,Rob_Brydon,dev,trn,id10983
id10983\TRt7DP9ykCw\00004.wav,Rob_Brydon/TRt7DP9ykCw,30.0,36.0,Rob_Brydon,dev,trn,id10983
id10983\TRt7DP9ykCw\00007.wav,Rob_Brydon/TRt7DP9ykCw,99.2,109.1,Rob_Brydon,dev,trn,id10983
id10983\Udn2YvgWMok\00004.wav,Rob_Brydon/Udn2YvgWMok,110.8,116.8,Rob_Brydon,dev,trn,id10983
id10983\Udn2YvgWMok\00006.wav,Rob_Brydon/Udn2YvgWMok,137.6,146.2,Rob_Brydon,dev,trn,id10983
id10983\_9K9BUtCVvU\00002.wav,Rob_Brydon/_9K9BUtCVvU,31.5,37.7,Rob_Brydon,dev,tst,id10983
id10983\_9K9BUtCVvU\00004.wav,Rob_Brydon/_9K9BUtCVvU,142.0,151.4,Rob_Brydon,dev,tst,id10983
id10983\_9K9BUtCVvU\00005.wav,Rob_Brydon/_9K9BUtCVvU,172.2,180.5,Rob_Brydon,dev,tst,id10983
id10983\efVa3hUU6Kg\00003.wav,Rob_Brydon/efVa3hUU6Kg,78.6,84.7,Rob_Brydon,dev,trn,id10983
id10983\iVmWnFdRd4I\00005.wav,Rob_Brydon/iVmWnFdRd4I,90.1,96.4,Rob_Brydon,dev,trn,id10983
id10983\o1oxQA53Z50\00002.wav,Rob_Brydon/o1oxQA53Z50,241.8,248.9,Rob_Brydon,dev,trn,id10983
id10983\o1oxQA53Z50\00006.wav,Rob_Brydon/o1oxQA53Z50,353.9,361.2,Rob_Brydon,dev,trn,id10983
id10983\o1oxQA53Z50\00007.wav,Rob_Brydon/o1oxQA53Z50,400.8,409.8,Rob_Brydon,dev,trn,id10983
id10983\okA1Y0JCbao\00002.wav,Rob_Brydon/okA1Y0JCbao,53.5,60.0,Rob_Brydon,dev,trn,id10983
id10983\okA1Y0JCbao\00003.wav,Rob_Brydon/okA1Y0JCbao,190.1,197.7,Rob_Brydon,dev,trn,id10983
id10983\okA1Y0JCbao\00004.wav,Rob_Brydon/okA1Y0JCbao,205.0,213.6,Rob_Brydon,dev,trn,id10983
id10983\vfjbbp1sQ9o\00003.wav,Rob_Brydon/vfjbbp1sQ9o,71.2,80.0,Rob_Brydon,dev,trn,id10983
id10983\vfjbbp1sQ9o\00004.wav,Rob_Brydon/vfjbbp1sQ9o,85.5,92.6,Rob_Brydon,dev,trn,id10983
id10983\vfjbbp1sQ9o\00005.wav,Rob_Brydon/vfjbbp1sQ9o,93.3,102.4,Rob_Brydon,dev,trn,id10983
id10983\yS_Te7SIBEg\00003.wav,Rob_Brydon/yS_Te7SIBEg,164.5,174.1,Rob_Brydon,dev,trn,id10983
id10983\yS_Te7SIBEg\00005.wav,Rob_Brydon/yS_Te7SIBEg,261.0,268.2,Rob_Brydon,dev,trn,id10983
id10983\yS_Te7SIBEg\00006.wav,Rob_Brydon/yS_Te7SIBEg,274.8,281.1,Rob_Brydon,dev,trn,id10983
id10983\yS_Te7SIBEg\00008.wav,Rob_Brydon/yS_Te7SIBEg,348.4,355.0,Rob_Brydon,dev,trn,id10983
id10984\3RikwBNZAkQ\00001.wav,Rob_Corddry/3RikwBNZAkQ,249.6,255.6,Rob_Corddry,dev,trn,id10984
id10984\AWzJXB8M-Go\00002.wav,Rob_Corddry/AWzJXB8M-Go,161.5,169.3,Rob_Corddry,dev,trn,id10984
id10984\D0SXxQwf7aM\00001.wav,Rob_Corddry/D0SXxQwf7aM,114.7,121.3,Rob_Corddry,dev,trn,id10984
id10984\RKRW8opaXw4\00002.wav,Rob_Corddry/RKRW8opaXw4,66.2,75.9,Rob_Corddry,dev,trn,id10984
id10984\VeywXYv7hKY\00001.wav,Rob_Corddry/VeywXYv7hKY,172.1,180.9,Rob_Corddry,dev,dev,id10984
id10984\VeywXYv7hKY\00004.wav,Rob_Corddry/VeywXYv7hKY,224.1,231.2,Rob_Corddry,dev,dev,id10984
id10984\VeywXYv7hKY\00005.wav,Rob_Corddry/VeywXYv7hKY,243.8,250.6,Rob_Corddry,dev,dev,id10984
id10984\gZ305gtJa5U\00003.wav,Rob_Corddry/gZ305gtJa5U,432.2,438.8,Rob_Corddry,dev,tst,id10984
id10984\gkVBmH2aEqw\00002.wav,Rob_Corddry/gkVBmH2aEqw,149.0,156.7,Rob_Corddry,dev,trn,id10984
id10984\lokm_qhYZPs\00001.wav,Rob_Corddry/lokm_qhYZPs,43.1,50.3,Rob_Corddry,dev,trn,id10984
id10984\nEMU8ivCfSM\00002.wav,Rob_Corddry/nEMU8ivCfSM,70.1,77.8,Rob_Corddry,dev,trn,id10984
id10984\nEMU8ivCfSM\00005.wav,Rob_Corddry/nEMU8ivCfSM,127.4,134.8,Rob_Corddry,dev,trn,id10984
id10984\nEMU8ivCfSM\00008.wav,Rob_Corddry/nEMU8ivCfSM,231.5,241.2,Rob_Corddry,dev,trn,id10984
id10984\sK7SSlHMyek\00002.wav,Rob_Corddry/sK7SSlHMyek,29.8,36.5,Rob_Corddry,dev,trn,id10984
id10984\sK7SSlHMyek\00003.wav,Rob_Corddry/sK7SSlHMyek,52.0,59.0,Rob_Corddry,dev,trn,id10984
id10984\uBgaKJJxd4M\00004.wav,Rob_Corddry/uBgaKJJxd4M,84.4,92.6,Rob_Corddry,dev,trn,id10984
id10984\uBgaKJJxd4M\00006.wav,Rob_Corddry/uBgaKJJxd4M,177.5,186.4,Rob_Corddry,dev,trn,id10984
id10984\v3ZLiYrOu54\00001.wav,Rob_Corddry/v3ZLiYrOu54,34.8,41.0,Rob_Corddry,dev,trn,id10984
id10984\xtNTdpZwet4\00001.wav,Rob_Corddry/xtNTdpZwet4,28.6,38.4,Rob_Corddry,dev,trn,id10984
id10984\xtNTdpZwet4\00002.wav,Rob_Corddry/xtNTdpZwet4,57.3,64.7,Rob_Corddry,dev,trn,id10984
id10984\xtNTdpZwet4\00004.wav,Rob_Corddry/xtNTdpZwet4,91.8,100.8,Rob_Corddry,dev,trn,id10984
id10984\xtNTdpZwet4\00006.wav,Rob_Corddry/xtNTdpZwet4,123.9,133.7,Rob_Corddry,dev,trn,id10984
id10984\xtNTdpZwet4\00010.wav,Rob_Corddry/xtNTdpZwet4,247.0,253.7,Rob_Corddry,dev,trn,id10984
id10985\1pORwv79-84\00002.wav,Rob_Dyrdek/1pORwv79-84,122.6,130.6,Rob_Dyrdek,dev,trn,id10985
id10985\2SBlBb7AjyA\00006.wav,Rob_Dyrdek/2SBlBb7AjyA,178.8,185.2,Rob_Dyrdek,dev,trn,id10985
id10985\4BvvbFX5KeY\00001.wav,Rob_Dyrdek/4BvvbFX5KeY,67.7,75.8,Rob_Dyrdek,dev,trn,id10985
id10985\4BvvbFX5KeY\00003.wav,Rob_Dyrdek/4BvvbFX5KeY,253.1,261.6,Rob_Dyrdek,dev,trn,id10985
id10985\6FDbVzf10aU\00001.wav,Rob_Dyrdek/6FDbVzf10aU,218.4,224.7,Rob_Dyrdek,dev,trn,id10985
id10985\6FDbVzf10aU\00002.wav,Rob_Dyrdek/6FDbVzf10aU,274.8,283.6,Rob_Dyrdek,dev,trn,id10985
id10985\6oTLC5uSPyo\00003.wav,Rob_Dyrdek/6oTLC5uSPyo,139.4,145.7,Rob_Dyrdek,dev,trn,id10985
id10985\7E1NB2P5J-Y\00006.wav,Rob_Dyrdek/7E1NB2P5J-Y,187.0,194.8,Rob_Dyrdek,dev,trn,id10985
id10985\7E1NB2P5J-Y\00007.wav,Rob_Dyrdek/7E1NB2P5J-Y,210.2,218.3,Rob_Dyrdek,dev,trn,id10985
id10985\7E1NB2P5J-Y\00009.wav,Rob_Dyrdek/7E1NB2P5J-Y,231.5,237.9,Rob_Dyrdek,dev,trn,id10985
id10985\7E1NB2P5J-Y\00010.wav,Rob_Dyrdek/7E1NB2P5J-Y,240.3,247.3,Rob_Dyrdek,dev,trn,id10985
id10985\8uxJ3sBk3mQ\00002.wav,Rob_Dyrdek/8uxJ3sBk3mQ,96.7,105.4,Rob_Dyrdek,dev,trn,id10985
id10985\8uxJ3sBk3mQ\00003.wav,Rob_Dyrdek/8uxJ3sBk3mQ,118.7,127.6,Rob_Dyrdek,dev,trn,id10985
id10985\8uxJ3sBk3mQ\00004.wav,Rob_Dyrdek/8uxJ3sBk3mQ,181.7,188.1,Rob_Dyrdek,dev,trn,id10985
id10985\8uxJ3sBk3mQ\00005.wav,Rob_Dyrdek/8uxJ3sBk3mQ,218.2,224.6,Rob_Dyrdek,dev,trn,id10985
id10985\EU0opPUTw3c\00001.wav,Rob_Dyrdek/EU0opPUTw3c,56.6,64.4,Rob_Dyrdek,dev,trn,id10985
id10985\EU0opPUTw3c\00002.wav,Rob_Dyrdek/EU0opPUTw3c,100.9,110.4,Rob_Dyrdek,dev,trn,id10985
id10985\NJ3w9nlER-U\00003.wav,Rob_Dyrdek/NJ3w9nlER-U,186.3,193.6,Rob_Dyrdek,dev,dev,id10985
id10985\P8YddShCTD4\00002.wav,Rob_Dyrdek/P8YddShCTD4,67.8,74.3,Rob_Dyrdek,dev,trn,id10985
id10985\SwIKvvl2qTk\00003.wav,Rob_Dyrdek/SwIKvvl2qTk,41.4,48.2,Rob_Dyrdek,dev,trn,id10985
id10985\YCPienroy7M\00002.wav,Rob_Dyrdek/YCPienroy7M,35.7,45.2,Rob_Dyrdek,dev,trn,id10985
id10985\YCPienroy7M\00005.wav,Rob_Dyrdek/YCPienroy7M,93.8,100.0,Rob_Dyrdek,dev,trn,id10985
id10985\YCPienroy7M\00007.wav,Rob_Dyrdek/YCPienroy7M,124.6,134.0,Rob_Dyrdek,dev,trn,id10985
id10985\jbqCiPbNBp8\00002.wav,Rob_Dyrdek/jbqCiPbNBp8,56.5,62.6,Rob_Dyrdek,dev,trn,id10985
id10985\lFHQNZGlgng\00004.wav,Rob_Dyrdek/lFHQNZGlgng,143.1,151.7,Rob_Dyrdek,dev,trn,id10985
id10985\lFHQNZGlgng\00006.wav,Rob_Dyrdek/lFHQNZGlgng,265.5,273.3,Rob_Dyrdek,dev,trn,id10985
id10985\lFHQNZGlgng\00009.wav,Rob_Dyrdek/lFHQNZGlgng,335.1,342.0,Rob_Dyrdek,dev,trn,id10985
id10985\lkon8sJy3es\00006.wav,Rob_Dyrdek/lkon8sJy3es,136.4,144.8,Rob_Dyrdek,dev,trn,id10985
id10991\42taHYn0AGs\00003.wav,Robert_Davi/42taHYn0AGs,373.4,381.2,Robert_Davi,dev,trn,id10991
id10991\46hVZI15pmE\00003.wav,Robert_Davi/46hVZI15pmE,162.0,170.4,Robert_Davi,dev,dev,id10991
id10991\46hVZI15pmE\00005.wav,Robert_Davi/46hVZI15pmE,199.3,206.0,Robert_Davi,dev,dev,id10991
id10991\IXZKoUzkvc0\00001.wav,Robert_Davi/IXZKoUzkvc0,50.2,57.5,Robert_Davi,dev,trn,id10991
id10991\IXZKoUzkvc0\00004.wav,Robert_Davi/IXZKoUzkvc0,119.4,127.2,Robert_Davi,dev,trn,id10991
id10991\IXZKoUzkvc0\00010.wav,Robert_Davi/IXZKoUzkvc0,264.6,271.0,Robert_Davi,dev,trn,id10991
id10991\IXZKoUzkvc0\00012.wav,Robert_Davi/IXZKoUzkvc0,319.4,325.7,Robert_Davi,dev,trn,id10991
id10991\IXZKoUzkvc0\00015.wav,Robert_Davi/IXZKoUzkvc0,371.9,380.5,Robert_Davi,dev,trn,id10991
id10991\IXZKoUzkvc0\00019.wav,Robert_Davi/IXZKoUzkvc0,433.9,442.6,Robert_Davi,dev,trn,id10991
id10991\IXZKoUzkvc0\00022.wav,Robert_Davi/IXZKoUzkvc0,504.7,511.6,Robert_Davi,dev,trn,id10991
id10991\IXZKoUzkvc0\00026.wav,Robert_Davi/IXZKoUzkvc0,604.0,612.6,Robert_Davi,dev,trn,id10991
id10991\cUIYzhAWtEo\00002.wav,Robert_Davi/cUIYzhAWtEo,638.9,645.3,Robert_Davi,dev,trn,id10991
