segment,uri,start,end,speaker,verification,identification
id10113\d1NOwBGBLyU\00019.wav,Bruce_Boxleitner/d1NOwBGBLyU,1211.0,1220.0,Bruce_Boxleitner,dev,trn
id10121\yE91nD2j0bQ\00021.wav,Callie_Thorne/yE91nD2j0bQ,377.4,383.7,Callie_Thorne,dev,trn
id10123\bs7ZWVqAGCU\00013.wav,Candace_Cameron_Bure/bs7ZWVqAGCU,445.4,456.5,Candace_Cameron_Bure,dev,trn
id10125\eL9vit9ZOmE\00007.wav,Candice_Patton/eL9vit9ZOmE,153.0,162.0,Candice_Patton,dev,trn
id10129\_QXjHd0xmFo\00009.wav,Carrie_Fisher/_QXjHd0xmFo,224.9,231.8,Carrie_Fisher,dev,trn
id10130\jSk2E2EEdFs\00003.wav,Carrie_Underwood/jSk2E2EEdFs,214.7,224.5,Carrie_Underwood,dev,trn
id10136\llAe9CEv6S0\00003.wav,Catherine_Hardwicke/llAe9CEv6S0,48.2,54.8,Catherine_Hardwicke,dev,trn
id10140\ghjfT1jvrU0\00019.wav,Chadwick_Boseman/ghjfT1jvrU0,285.9,294.2,Chadwick_Boseman,dev,trn
id10143\Ve-PgsDlTqQ\00001.wav,Charles_S._Dutton/Ve-PgsDlTqQ,309.5,320.2,Charles_S._Dutton,dev,trn
id10144\lRVeUceR3Z4\00009.wav,Charlie_Day/lRVeUceR3Z4,183.3,191.1,Charlie_Day,dev,trn
id10146\cfRB26fxHaw\00001.wav,Chazz_Palminteri/cfRB26fxHaw,99.9,155.6,Chazz_Palminteri,dev,trn
id10147\Q3zL1cvyMfo\00020.wav,Chelsea_Handler/Q3zL1cvyMfo,707.3,725.0,Chelsea_Handler,dev,trn
id10148\St7LYcFgis8\00022.wav,Cher/St7LYcFgis8,1693.4,1707.6,Cher,dev,trn
id10151\Zg02kAGXkqE\00006.wav,Chiwetel_Ejiofor/Zg02kAGXkqE,178.7,184.8,Chiwetel_Ejiofor,dev,trn
id10158\dzhM9Oss-jE\00004.wav,Chris_Messina/dzhM9Oss-jE,44.7,51.6,Chris_Messina,dev,trn
id10160\wiAQUGzfcU8\00008.wav,Christian_Kane/wiAQUGzfcU8,181.7,199.1,Christian_Kane,dev,trn
id10167\RMmg7vVURmE\00009.wav,Cindy_Williams/RMmg7vVURmE,106.1,145.5,Cindy_Williams,dev,trn
id10168\AP5o1B1qPz8\00067.wav,Claudia_Black/AP5o1B1qPz8,1197.3,1203.7,Claudia_Black,dev,trn
id10170\l9Taj6YoMBE\00002.wav,Cliff_Curtis/l9Taj6YoMBE,15.2,30.9,Cliff_Curtis,dev,trn
id10174\oc7WGZ1HYso\00002.wav,Corbin_Bleu/oc7WGZ1HYso,22.6,34.0,Corbin_Bleu,dev,trn
id10176\gGzWQ0nAbvQ\00001.wav,Cory_Monteith/gGzWQ0nAbvQ,61.8,69.4,Cory_Monteith,dev,trn
id10178\zDdZfdgsK-g\00004.wav,Cote_de_Pablo/zDdZfdgsK-g,499.0,513.3,Cote_de_Pablo,dev,trn
id10180\_IoMoOPdGmY\00010.wav,Cyndi_Lauper/_IoMoOPdGmY,224.0,231.2,Cyndi_Lauper,dev,trn
id10182\lTZ_4zmrIMg\00008.wav,Damian_Lewis/lTZ_4zmrIMg,300.4,315.5,Damian_Lewis,dev,trn
id10183\SPJXLhtgrrg\00015.wav,Damon_Lindelof/SPJXLhtgrrg,629.3,643.4,Damon_Lindelof,dev,trn
id10185\vyQKj4XbL0I\00002.wav,Dan_Aykroyd/vyQKj4XbL0I,77.4,84.8,Dan_Aykroyd,dev,trn
id10188\aI3eCrBBIb8\00009.wav,Dana_Delany/aI3eCrBBIb8,407.2,414.4,Dana_Delany,dev,tst
id10197\W2R64Yc6H8M\00012.wav,Danny_Dyer/W2R64Yc6H8M,404.6,414.6,Danny_Dyer,dev,trn
id10198\Xz6EDTadgt8\00007.wav,Danny_McBride/Xz6EDTadgt8,237.6,246.7,Danny_McBride,dev,trn
id10199\ny-mcEm4tn0\00008.wav,Danny_Pino/ny-mcEm4tn0,124.2,134.1,Danny_Pino,dev,trn
id10200\kMyh9kSFhL8\00001.wav,Darren_Criss/kMyh9kSFhL8,163.0,169.4,Darren_Criss,dev,trn
id10203\22uUS8vq48c\00024.wav,David_Attenborough/22uUS8vq48c,485.9,495.9,David_Attenborough,dev,trn
id10205\xTOk1Jz-F_g\00008.wav,David_Faustino/xTOk1Jz-F_g,1048.6,1054.9,David_Faustino,dev,trn
id10209\VDgBsiG5JSE\00006.wav,David_Jason/VDgBsiG5JSE,241.1,251.9,David_Jason,dev,trn
id10210\yWfjqLE9DbI\00001.wav,David_Koechner/yWfjqLE9DbI,39.1,46.1,David_Koechner,dev,trn
id10212\wn0q5XJqu6E\00013.wav,David_Letterman/wn0q5XJqu6E,599.5,608.0,David_Letterman,dev,trn
id10213\m3qd3znl_nk\00002.wav,David_Lyons/m3qd3znl_nk,131.7,140.6,David_Lyons,dev,trn
id10214\Q2E0FalJFLU\00012.wav,David_Mamet/Q2E0FalJFLU,292.2,299.5,David_Mamet,dev,trn
id10216\kS_wwGil9B8\00007.wav,David_Morrissey/kS_wwGil9B8,106.6,113.8,David_Morrissey,dev,trn
id10218\blLsFJWtnW8\00001.wav,David_Oyelowo/blLsFJWtnW8,74.5,82.9,David_Oyelowo,dev,trn
id10219\mU_ljyGNq6E\00003.wav,David_Schwimmer/mU_ljyGNq6E,447.7,455.6,David_Schwimmer,dev,trn
id10220\fgIEne3_lKo\00017.wav,David_Suchet/fgIEne3_lKo,405.0,411.7,David_Suchet,dev,trn
id10221\lgd4nXqlPpQ\00009.wav,David_Tennant/lgd4nXqlPpQ,465.4,473.0,David_Tennant,dev,trn
id10222\mlav4Pv6YC4\00020.wav,David_Warner/mlav4Pv6YC4,295.2,313.4,David_Warner,dev,trn
id10224\rj8yB7i97nk\00002.wav,David_Zayas/rj8yB7i97nk,116.3,133.4,David_Zayas,dev,trn
id10225\Qz85wpPogT4\00012.wav,Dawn_French/Qz85wpPogT4,449.7,461.1,Dawn_French,dev,trn
id10227\YEDm4QCiePQ\00007.wav,Dean_Cain/YEDm4QCiePQ,130.8,137.4,Dean_Cain,dev,trn
id10231\IjCKwUcDciM\00004.wav,Della_Reese/IjCKwUcDciM,60.2,73.8,Della_Reese,dev,trn
id10233\b9PF15O4Ero\00007.wav,Denis_Leary/b9PF15O4Ero,117.5,123.9,Denis_Leary,dev,trn
id10236\fSrjKMMI89Y\00025.wav,Derek_Mears/fSrjKMMI89Y,395.5,404.9,Derek_Mears,dev,trn
id10238\sogJxE9N1uY\00006.wav,Dermot_Mulroney/sogJxE9N1uY,125.7,155.6,Dermot_Mulroney,dev,trn
id10242\RMDXpJ5e_kE\00014.wav,Dick_Van_Dyke/RMDXpJ5e_kE,744.4,750.7,Dick_Van_Dyke,dev,trn
id10243\cwnfy_bTA6Q\00001.wav,Diego_Klattenhoff/cwnfy_bTA6Q,49.0,56.0,Diego_Klattenhoff,dev,trn
id10244\vLNDTLUEVSY\00005.wav,Diego_Luna/vLNDTLUEVSY,109.7,117.6,Diego_Luna,dev,trn
id10245\VeQjqcjl4q4\00007.wav,Diogo_Morgado/VeQjqcjl4q4,318.8,327.9,Diogo_Morgado,dev,trn
id10246\_TmdBVgC7zE\00007.wav,Domhnall_Gleeson/_TmdBVgC7zE,561.2,571.7,Domhnall_Gleeson,dev,trn
id10247\kKhcmBH8c4w\00001.wav,Dominic_Cooper/kKhcmBH8c4w,12.0,22.4,Dominic_Cooper,dev,trn
id10248\WE20Bfjezbw\00004.wav,Don_Rickles/WE20Bfjezbw,87.0,97.2,Don_Rickles,dev,trn
id10252\hinOZS4DgyA\00001.wav,Donna_Mills/hinOZS4DgyA,23.8,31.5,Donna_Mills,dev,trn
id10254\apDg32BG4RI\00025.wav,Donnie_Yen/apDg32BG4RI,533.8,541.6,Donnie_Yen,dev,trn
id10256\nt89P8DbMAk\00002.wav,Douglas_Booth/nt89P8DbMAk,31.4,38.5,Douglas_Booth,dev,trn
id10259\Yz60HIfALyw\00022.wav,Dove_Cameron/Yz60HIfALyw,320.4,329.3,Dove_Cameron,dev,trn
id10260\nz7zk4O5ti4\00007.wav,Dr._Dre/nz7zk4O5ti4,227.4,236.8,Dr._Dre,dev,trn
id10263\uYF_CfoIdLs\00007.wav,Dreama_Walker/uYF_CfoIdLs,168.0,177.6,Dreama_Walker,dev,trn
id10270\GWXujl-xAVM\00047.wav,Eartha_Kitt/GWXujl-xAVM,1355.6,1364.0,Eartha_Kitt,tst,trn
id10273\GRB1GXRafiY\00003.wav,Eddie_Izzard/GRB1GXRafiY,50.5,61.2,Eddie_Izzard,tst,trn
id10276\FDhJhEu0JUM\00002.wav,Edgar_Wright/FDhJhEu0JUM,36.3,53.5,Edgar_Wright,tst,trn
id10278\rgcxEM5jOc4\00005.wav,Edward_Asner/rgcxEM5jOc4,104.9,116.3,Edward_Asner,tst,trn
id10283\gAKHqHbNt2g\00010.wav,Eli_Roth/gAKHqHbNt2g,300.6,308.0,Eli_Roth,tst,trn
id10286\ZAK9gLYNqPs\00003.wav,Elle_Fanning/ZAK9gLYNqPs,179.3,191.9,Elle_Fanning,tst,trn
id10290\dDnqp9503Mg\00007.wav,Emile_Hirsch/dDnqp9503Mg,97.0,103.7,Emile_Hirsch,tst,trn
id10292\KgY2xhg4Tqk\00002.wav,Emraan_Hashmi/KgY2xhg4Tqk,45.3,54.6,Emraan_Hashmi,tst,trn
id10293\TwfthltapLg\00010.wav,Eoin_Macken/TwfthltapLg,154.1,160.2,Eoin_Macken,tst,trn
id10298\hjvQiiG71rM\00008.wav,Erik_Estrada/hjvQiiG71rM,94.4,101.1,Erik_Estrada,tst,trn
id10300\8EDKH42GZ1o\00013.wav,Ernest_Borgnine/8EDKH42GZ1o,127.6,136.4,Ernest_Borgnine,tst,trn
id10302\K2_D_tFdAgY\00040.wav,Esai_Morales/K2_D_tFdAgY,554.9,576.7,Esai_Morales,tst,trn
id10304\Wab8UZNYhM0\00001.wav,Eugene_Levy/Wab8UZNYhM0,129.9,136.9,Eugene_Levy,tst,trn
id10305\nJbBcMdxQU4\00017.wav,Eugenio_Derbez/nJbBcMdxQU4,233.5,241.8,Eugenio_Derbez,tst,trn
id10306\WOjNZFtRwDg\00005.wav,Eva_Green/WOjNZFtRwDg,511.9,517.9,Eva_Green,tst,tst
id10307\cR5FfR4TbEI\00002.wav,Eva_Longoria/cR5FfR4TbEI,157.6,166.3,Eva_Longoria,tst,trn
id10309\rxnN8thYzEQ\00009.wav,Ezra_Miller/rxnN8thYzEQ,1462.3,1469.2,Ezra_Miller,tst,trn
id10313\fe7Ln62O9GU\00021.wav,Felicia_Day/fe7Ln62O9GU,260.9,273.7,Felicia_Day,dev,trn
id10314\smeyMiSt4Y4\00004.wav,Felicity_Jones/smeyMiSt4Y4,115.5,124.7,Felicity_Jones,dev,trn
id10317\SaqG27Uwf28\00021.wav,Fiona_Shaw/SaqG27Uwf28,1277.3,1292.1,Fiona_Shaw,dev,trn
id10318\dsnUQ63XZqE\00003.wav,Florence_Henderson/dsnUQ63XZqE,266.8,279.2,Florence_Henderson,dev,trn
id10321\_mUc_Xl3gdM\00030.wav,Fred_Williamson/_mUc_Xl3gdM,592.5,614.6,Fred_Williamson,dev,trn
id10324\ys0-pLK_Ygs\00018.wav,Freida_Pinto/ys0-pLK_Ygs,725.7,734.1,Freida_Pinto,dev,trn
id10326\NKOA_Q89wDM\00085.wav,Garry_Marshall/NKOA_Q89wDM,1414.5,1420.8,Garry_Marshall,dev,trn
id10333\XlZo8MrGw4I\00030.wav,Geri_Halliwell/XlZo8MrGw4I,554.8,571.7,Geri_Halliwell,dev,trn
id10341\nvDY4KDZwmk\00005.wav,Glen_Hansard/nvDY4KDZwmk,406.8,415.7,Glen_Hansard,dev,trn
id10342\s5TtZQlEAM4\00001.wav,Glenn_Close/s5TtZQlEAM4,15.5,22.4,Glenn_Close,dev,trn
id10343\TmFxFmrcngk\00018.wav,Gloria_Steinem/TmFxFmrcngk,532.0,538.6,Gloria_Steinem,dev,trn
id10345\eFZzhwgI50I\00015.wav,Goran_Visnjic/eFZzhwgI50I,206.7,214.8,Goran_Visnjic,dev,trn
id10346\o0BJwbBTHwk\00012.wav,Gordon_Ramsay/o0BJwbBTHwk,430.4,436.7,Gordon_Ramsay,dev,trn
id10348\L0y-9ignSgs\00012.wav,Greer_Garson/L0y-9ignSgs,341.4,350.6,Greer_Garson,dev,trn
id10349\jQglnsLZ3R0\00006.wav,Greg_Finley/jQglnsLZ3R0,149.6,184.5,Greg_Finley,dev,trn
id10350\wC8Y_3CfWYY\00003.wav,Greg_Grunberg/wC8Y_3CfWYY,29.8,50.8,Greg_Grunberg,dev,trn
id10352\CtsD5RCCZwM\00004.wav,Greta_Gerwig/CtsD5RCCZwM,69.9,76.1,Greta_Gerwig,dev,trn
id10353\fTCh4vOe2cE\00006.wav,Gugu_Mbatha-Raw/fTCh4vOe2cE,118.2,125.2,Gugu_Mbatha-Raw,dev,trn
id10355\Efg0QfuQgFg\00004.wav,Guy_Pearce/Efg0QfuQgFg,386.8,394.2,Guy_Pearce,dev,trn
id10356\byeu95XwLiM\00005.wav,Gwendoline_Christie/byeu95XwLiM,144.2,150.8,Gwendoline_Christie,dev,tst
id10357\Qv7RVdd9LtI\00008.wav,Hailee_Steinfeld/Qv7RVdd9LtI,117.1,125.9,Hailee_Steinfeld,dev,trn
id10358\h_Hy0PljS6M\00007.wav,Hal_Sparks/h_Hy0PljS6M,175.6,188.6,Hal_Sparks,dev,trn
id10361\NtHTKtpuXT0\00078.wav,Hans_Zimmer/NtHTKtpuXT0,1343.4,1349.6,Hans_Zimmer,dev,trn
id10362\P7pieyPJlqQ\00007.wav,Harry_Connick_Jr./P7pieyPJlqQ,94.5,108.4,Harry_Connick_Jr.,dev,trn
id10363\oTbZXWMTGhs\00043.wav,Harry_Shum_Jr./oTbZXWMTGhs,1232.4,1255.2,Harry_Shum_Jr.,dev,trn
id10365\qSObOdJjRnA\00044.wav,Harvey_Keitel/qSObOdJjRnA,1017.0,1026.2,Harvey_Keitel,dev,trn
id10368\ZuZjcnBaVaw\00010.wav,Hector_Elizondo/ZuZjcnBaVaw,260.3,268.0,Hector_Elizondo,dev,trn
id10371\ROPMpr5u7jU\00007.wav,Helena_Bonham_Carter/ROPMpr5u7jU,146.0,152.6,Helena_Bonham_Carter,dev,trn
id10372\woKCk_htB6Q\00003.wav,Henry_Cavill/woKCk_htB6Q,84.9,91.6,Henry_Cavill,dev,trn
id10374\RKi44KZGEes\00003.wav,Hilary_Swank/RKi44KZGEes,238.8,254.3,Hilary_Swank,dev,trn
id10376\Xo3NYYGZw1c\00006.wav,Holliday_Grainger/Xo3NYYGZw1c,55.4,61.7,Holliday_Grainger,dev,trn
id10377\owg96_aXQcw\00008.wav,Hope_Solo/owg96_aXQcw,201.0,207.9,Hope_Solo,dev,trn
id10379\Fa0a36LQ80k\00001.wav,Hugh_Bonneville/Fa0a36LQ80k,16.4,24.6,Hugh_Bonneville,dev,trn
id10387\oer2VAs7d9k\00003.wav,Idina_Menzel/oer2VAs7d9k,266.2,272.2,Idina_Menzel,dev,trn
id10391\oo-5gmzicow\00006.wav,Ingrid_Bergman/oo-5gmzicow,141.4,148.5,Ingrid_Bergman,dev,trn
id10393\WqPniXc7PxY\00004.wav,Irrfan_Khan/WqPniXc7PxY,62.4,73.6,Irrfan_Khan,dev,trn
id10394\XEIHrNtYWcA\00006.wav,Isla_Fisher/XEIHrNtYWcA,355.8,361.9,Isla_Fisher,dev,trn
id10395\qfGTNmgJ9Q8\00004.wav,Iwan_Rheon/qfGTNmgJ9Q8,191.0,200.4,Iwan_Rheon,dev,trn
id10397\5bE7zSyjNSs\00074.wav,J.J._Abrams/5bE7zSyjNSs,1477.6,1489.6,J.J._Abrams,dev,trn
id10398\tdidoMe1uVA\00010.wav,J.K._Simmons/tdidoMe1uVA,326.0,333.0,J.K._Simmons,dev,trn
id10399\bIlTn73gfNA\00003.wav,Jack_Black/bIlTn73gfNA,26.3,33.0,Jack_Black,dev,trn
id10401\fLSG8Ce2_7A\00015.wav,Jack_Davenport/fLSG8Ce2_7A,378.5,403.7,Jack_Davenport,dev,trn
id10403\TcmgQSo6iGE\00070.wav,Jack_Lemmon/TcmgQSo6iGE,2734.4,2743.6,Jack_Lemmon,dev,trn
id10404\q5WQ_qjuTJw\00009.wav,Jack_Reynor/q5WQ_qjuTJw,280.5,287.5,Jack_Reynor,dev,trn
id10405\q4Lo3AKMxLs\00006.wav,Jack_Whitehall/q4Lo3AKMxLs,259.8,283.1,Jack_Whitehall,dev,trn
id10406\qyRPFNiPvJs\00014.wav,Jacob_Latimore/qyRPFNiPvJs,219.2,240.2,Jacob_Latimore,dev,trn
id10408\phYZbnY4z4Q\00002.wav,Jacqueline_Fernandez/phYZbnY4z4Q,228.6,235.8,Jacqueline_Fernandez,dev,trn
id10414\pY37PBBJRfI\00010.wav,Jake_T._Austin/pY37PBBJRfI,367.2,374.8,Jake_T._Austin,dev,trn
id10416\lMfVIG-YLOY\00001.wav,James_Badge_Dale/lMfVIG-YLOY,214.0,231.8,James_Badge_Dale,dev,trn
id10417\k_bHmp_qtFQ\00005.wav,James_Cosmo/k_bHmp_qtFQ,73.8,83.8,James_Cosmo,dev,trn
id10421\j6Ef38jlZOQ\00007.wav,James_Lafferty/j6Ef38jlZOQ,183.9,193.6,James_Lafferty,dev,trn
id10423\HQnYNnXnXFk\00001.wav,James_Marsden/HQnYNnXnXFk,1.8,19.6,James_Marsden,dev,trn
id10425\_JGT1JmKcnc\00002.wav,James_Nesbitt/_JGT1JmKcnc,55.6,64.4,James_Nesbitt,dev,trn
id10426\ZgFsCQ5D3qU\00004.wav,James_Purefoy/ZgFsCQ5D3qU,79.3,85.5,James_Purefoy,dev,trn
id10428\BrJkp6rQHME\00084.wav,James_Woods/BrJkp6rQHME,1476.4,1499.1,James_Woods,dev,trn
id10433\UrppgZVkGzM\00005.wav,Jane_Badler/UrppgZVkGzM,129.2,155.5,Jane_Badler,dev,trn
id10434\SErC0C5Hoew\00012.wav,Janeane_Garofalo/SErC0C5Hoew,451.9,459.0,Janeane_Garofalo,dev,trn
id10437\z94Gy0npZFc\00003.wav,Janet_McTeer/z94Gy0npZFc,66.3,74.7,Janet_McTeer,dev,trn
id10438\lzvhQ6RqrXk\00007.wav,Janet_Montgomery/lzvhQ6RqrXk,185.1,193.2,Janet_Montgomery,dev,trn
id10439\egLXtQX7a9k\00004.wav,Janice_Dickinson/egLXtQX7a9k,144.0,151.6,Janice_Dickinson,dev,trn
id10440\W-53HqX5p_0\00018.wav,Janina_Gavankar/W-53HqX5p_0,464.4,471.4,Janina_Gavankar,dev,trn
id10441\dppWCO9PC58\00005.wav,Janine_Turner/dppWCO9PC58,157.0,168.2,Janine_Turner,dev,trn
id10443\OrhwR5eXivM\00008.wav,Jared_Harris/OrhwR5eXivM,135.7,142.9,Jared_Harris,dev,trn
id10445\kMvZ853IIJ4\00013.wav,Jasika_Nicole/kMvZ853IIJ4,225.4,232.8,Jasika_Nicole,dev,trn
id10446\nfFjO78bAGA\00005.wav,Jasmine_Guy/nfFjO78bAGA,289.8,299.6,Jasmine_Guy,dev,trn
id10447\wm67TQL8WWw\00004.wav,Jason_Bateman/wm67TQL8WWw,93.2,102.3,Jason_Bateman,dev,trn
id10448\KwFyMaC6Ug0\00008.wav,Jason_Clarke/KwFyMaC6Ug0,164.1,171.4,Jason_Clarke,dev,trn
id10449\R0HVPNcOwDI\00028.wav,Jason_David_Frank/R0HVPNcOwDI,1427.9,1441.1,Jason_David_Frank,dev,trn
id10454\q0WkZ5RKo_4\00006.wav,Jay_Baruchel/q0WkZ5RKo_4,178.0,184.7,Jay_Baruchel,dev,trn
id10460\mXpcv1lJRbg\00001.wav,Jeannie_Mai/mXpcv1lJRbg,18.9,25.3,Jeannie_Mai,dev,trn
id10463\ysdVt5-ZREI\00001.wav,Jeff_Goldblum/ysdVt5-ZREI,88.2,95.5,Jeff_Goldblum,dev,trn
id10465\wqMzyy4j--Y\00003.wav,Jeffrey_Tambor/wqMzyy4j--Y,29.2,37.3,Jeffrey_Tambor,dev,trn
id10466\_yqhw9OYHdM\00006.wav,Jeffrey_Wright/_yqhw9OYHdM,167.0,173.1,Jeffrey_Wright,dev,trn
id10472\knGmF_ksils\00003.wav,Jennette_McCurdy/knGmF_ksils,393.2,400.6,Jennette_McCurdy,dev,trn
id10473\SNBbwsPe458\00003.wav,Jennifer_Beals/SNBbwsPe458,50.8,58.8,Jennifer_Beals,dev,trn
id10479\g-qXuV1ICTg\00011.wav,Jenny_Slate/g-qXuV1ICTg,141.2,153.4,Jenny_Slate,dev,trn
id10482\XBHw-TNznw4\00007.wav,Jeremy_Irons/XBHw-TNznw4,321.8,330.0,Jeremy_Irons,dev,trn
id10484\UWSXvHb_vl4\00002.wav,Jeremy_Piven/UWSXvHb_vl4,145.8,156.1,Jeremy_Piven,dev,trn
id10486\UsKxf4LQKrg\00043.wav,Jeremy_Shada/UsKxf4LQKrg,2528.8,2538.4,Jeremy_Shada,dev,trn
id10492\zuK6vrZwBs0\00007.wav,Jesse_Metcalfe/zuK6vrZwBs0,258.4,268.4,Jesse_Metcalfe,dev,trn
id10494\reLp0kR5wGQ\00001.wav,Jesse_Williams/reLp0kR5wGQ,21.0,29.5,Jesse_Williams,dev,trn
id10496\cJuQlY7t5Bo\00003.wav,Jessica_Lowndes/cJuQlY7t5Bo,201.1,207.5,Jessica_Lowndes,dev,trn
id10497\Z-WkoAMFa0s\00005.wav,Jessie_J/Z-WkoAMFa0s,156.7,165.0,Jessie_J,dev,trn
id10500\eIoxsPo9DGU\00001.wav,Jillian_Harris/eIoxsPo9DGU,116.4,123.8,Jillian_Harris,dev,trn
id10501\xDnU23IhM5A\00001.wav,Jillian_Michaels/xDnU23IhM5A,53.2,59.2,Jillian_Michaels,dev,trn
id10503\gq80pJbpuPk\00004.wav,Jim_Caviezel/gq80pJbpuPk,161.5,170.0,Jim_Caviezel,dev,trn
id10504\ZQh8gMrYlFA\00002.wav,Jim_Jefferies/ZQh8gMrYlFA,113.1,121.8,Jim_Jefferies,dev,trn
id10505\fJ2rsQ3N60c\00010.wav,Jim_Sturgess/fJ2rsQ3N60c,376.8,384.3,Jim_Sturgess,dev,trn
id10510\t4gpfyjRkqQ\00018.wav,Joan_Rivers/t4gpfyjRkqQ,555.1,563.1,Joan_Rivers,dev,trn
id10511\hO6DoxT2E9c\00005.wav,Joanna_Krupa/hO6DoxT2E9c,69.7,77.8,Joanna_Krupa,dev,trn
id10512\t-NGlfFmS1A\00003.wav,Joanna_Lumley/t-NGlfFmS1A,95.9,109.5,Joanna_Lumley,dev,trn
id10513\cNKDSeXivmQ\00020.wav,Joanne_Froggatt/cNKDSeXivmQ,358.0,370.6,Joanne_Froggatt,dev,trn
id10516\i39IWAAzqQs\00001.wav,Joel_Edgerton/i39IWAAzqQs,144.7,151.4,Joel_Edgerton,dev,tst
id10520\Hpw2KA4JfLw\00016.wav,John_Amos/Hpw2KA4JfLw,185.3,192.0,John_Amos,dev,trn
id10525\Jqx3F7i_yTo\00010.wav,John_Corbett/Jqx3F7i_yTo,228.9,235.0,John_Corbett,dev,trn
id10527\zEcPnIzGY_k\00003.wav,John_Francis_Daley/zEcPnIzGY_k,26.0,38.2,John_Francis_Daley,dev,trn
id10528\pEe8d5c-h_Q\00001.wav,John_Gallagher_Jr./pEe8d5c-h_Q,12.0,27.4,John_Gallagher_Jr.,dev,trn
id10529\uLgoLo7egq8\00005.wav,John_Goodman/uLgoLo7egq8,464.7,474.3,John_Goodman,dev,trn
id10531\w2aGGP2-xFo\00020.wav,John_Hodgman/w2aGGP2-xFo,4605.1,4611.5,John_Hodgman,dev,trn
id10532\d_qzTC_14ZU\00006.wav,John_Hurt/d_qzTC_14ZU,373.8,381.8,John_Hurt,dev,tst
id10533\k8SG8RG8xGg\00006.wav,John_Krasinski/k8SG8RG8xGg,142.1,166.8,John_Krasinski,dev,trn
id10534\iuwBKfUerlk\00024.wav,John_Larroquette/iuwBKfUerlk,455.7,464.2,John_Larroquette,dev,trn
id10535\RjlNX9tYC6M\00023.wav,John_Lasseter/RjlNX9tYC6M,482.7,489.3,John_Lasseter,dev,trn
id10536\_frYa7KFJCI\00003.wav,John_Lloyd_Young/_frYa7KFJCI,38.7,50.0,John_Lloyd_Young,dev,trn
id10539\hVd0_YIZA-4\00014.wav,John_Noble/hVd0_YIZA-4,332.9,339.1,John_Noble,dev,trn
id10540\QJkiWwMKwSo\00001.wav,John_Oliver/QJkiWwMKwSo,128.8,141.3,John_Oliver,dev,trn
id10541\jSIvogeBh7k\00002.wav,John_Rhys-Davies/jSIvogeBh7k,161.8,167.9,John_Rhys-Davies,dev,trn
id10543\tSFgBTRF0CA\00010.wav,John_Slattery/tSFgBTRF0CA,201.4,216.7,John_Slattery,dev,trn
id10544\vCFWV4bZpa4\00006.wav,John_Terry/vCFWV4bZpa4,109.2,132.5,John_Terry,dev,trn
id10548\vTDBCv9P95M\00011.wav,Jon_Favreau/vTDBCv9P95M,180.8,195.7,Jon_Favreau,dev,trn
id10549\k3pCC5nCkyM\00028.wav,Jon_Huertas/k3pCC5nCkyM,798.1,811.5,Jon_Huertas,dev,trn
id10550\drSsVfgoTmk\00013.wav,Jon_Lovitz/drSsVfgoTmk,357.2,370.1,Jon_Lovitz,dev,trn
id10557\tswc1vx5chY\00004.wav,Jordin_Sparks/tswc1vx5chY,156.2,164.2,Jordin_Sparks,dev,trn
id10560\IXjBDMJc5tE\00026.wav,Joseph_Gordon-Levitt/IXjBDMJc5tE,754.6,760.6,Joseph_Gordon-Levitt,dev,trn
id10561\bf4k7UHX7yM\00008.wav,Josh_Brolin/bf4k7UHX7yM,218.8,233.5,Josh_Brolin,dev,trn
id10563\b0i-uJYDT2w\00009.wav,Josh_Gad/b0i-uJYDT2w,148.8,157.5,Josh_Gad,dev,trn
id10564\S-OUAf6Bg0M\00005.wav,Josh_Groban/S-OUAf6Bg0M,112.0,118.6,Josh_Groban,dev,trn
id10566\Y-i870cOg8o\00003.wav,Josh_Peck/Y-i870cOg8o,165.7,173.2,Josh_Peck,dev,trn
id10567\zrBvuiVLW9U\00004.wav,Josh_Radnor/zrBvuiVLW9U,68.7,81.2,Josh_Radnor,dev,trn
id10569\V2wPqsbgqPw\00002.wav,Joss_Whedon/V2wPqsbgqPw,44.1,50.7,Joss_Whedon,dev,trn
id10570\e64p0tyTJWc\00007.wav,Judith_Light/e64p0tyTJWc,265.2,273.0,Judith_Light,dev,trn
id10571\YHY6pXUaalI\00008.wav,Judy_Sheindlin/YHY6pXUaalI,180.6,190.4,Judy_Sheindlin,dev,trn
id10572\tb7xTEZrKqI\00007.wav,Julia_Louis-Dreyfus/tb7xTEZrKqI,299.6,309.4,Julia_Louis-Dreyfus,dev,trn
id10573\adFgXP8HIAA\00008.wav,Julia_Roberts/adFgXP8HIAA,189.3,197.3,Julia_Roberts,dev,trn
id10575\YL7T8zImy74\00003.wav,Julian_Sands/YL7T8zImy74,51.1,63.3,Julian_Sands,dev,tst
id10578\y2N2MRJdT1Y\00003.wav,Julie_Chen/y2N2MRJdT1Y,15.4,27.6,Julie_Chen,dev,trn
id10580\vSkqMa4oKXA\00009.wav,Julie_Walters/vSkqMa4oKXA,173.5,190.5,Julie_Walters,dev,trn
id10582\T5rJzffXvVM\00028.wav,Kal_Penn/T5rJzffXvVM,589.8,596.5,Kal_Penn,dev,trn
id10583\HywWPDQKSYE\00017.wav,Kangana_Ranaut/HywWPDQKSYE,287.4,293.9,Kangana_Ranaut,dev,trn
